Area,Year,Age,Education,Distribution
Togo,2015,40--64,Post Secondary,0.08
Togo,2015,40--64,Primary,0.15
Togo,2015,40--64,Total,1.00
Togo,2015,40--64,Under 15,0.00
Togo,2015,40--64,Upper Secondary,0.11
Togo,2015,60+,Incomplete Primary,0.07
Togo,2015,60+,Lower Secondary,0.03
Togo,2015,60+,No Education,0.71
Togo,2015,60+,Post Secondary,0.04
Togo,2015,60+,Primary,0.11
Togo,2015,60+,Total,1.00
Togo,2015,60+,Under 15,0.00
Togo,2015,60+,Upper Secondary,0.04
Togo,2015,65+,Incomplete Primary,0.06
Togo,2015,65+,Lower Secondary,0.03
Togo,2015,65+,No Education,0.75
Togo,2015,65+,Post Secondary,0.03
Togo,2015,65+,Primary,0.10
Togo,2015,65+,Total,1.00
Togo,2015,65+,Under 15,0.00
Togo,2015,65+,Upper Secondary,0.03
Togo,2015,80+,Incomplete Primary,0.04
Togo,2015,80+,Lower Secondary,0.02
Togo,2015,80+,No Education,0.85
Togo,2015,80+,Post Secondary,0.01
Togo,2015,80+,Primary,0.06
Togo,2015,80+,Total,1.00
Togo,2015,80+,Under 15,0.00
Togo,2015,80+,Upper Secondary,0.02
Togo,2015,All,Incomplete Primary,0.05
Togo,2015,All,Lower Secondary,0.08
Togo,2015,All,No Education,0.27
Togo,2015,All,Post Secondary,0.04
Togo,2015,All,Primary,0.11
Togo,2015,All,Total,1.00
Togo,2015,All,Under 15,0.37
Togo,2015,All,Upper Secondary,0.09
Tonga,2015,15+,Incomplete Primary,0.01
Tonga,2015,15+,Lower Secondary,0.53
Tonga,2015,15+,No Education,0.01
Tonga,2015,15+,Post Secondary,0.12
Tonga,2015,15+,Primary,0.18
Tonga,2015,15+,Total,1.00
Tonga,2015,15+,Under 15,0.00
Tonga,2015,15+,Upper Secondary,0.15
Tonga,2015,20--39,Incomplete Primary,0.00
Tonga,2015,20--39,Lower Secondary,0.53
Tonga,2015,20--39,No Education,0.00
Tonga,2015,20--39,Post Secondary,0.16
Tonga,2015,20--39,Primary,0.08
Tonga,2015,20--39,Total,1.00
Tonga,2015,20--39,Under 15,0.00
Tonga,2015,20--39,Upper Secondary,0.22
Tonga,2015,20--64,Incomplete Primary,0.00
Tonga,2015,20--64,Lower Secondary,0.52
Tonga,2015,20--64,No Education,0.01
Tonga,2015,20--64,Post Secondary,0.15
Tonga,2015,20--64,Primary,0.14
Tonga,2015,20--64,Total,1.00
Tonga,2015,20--64,Under 15,0.00
Tonga,2015,20--64,Upper Secondary,0.18
Tonga,2015,25+,Incomplete Primary,0.01
Tonga,2015,25+,Lower Secondary,0.50
Tonga,2015,25+,No Education,0.01
Tonga,2015,25+,Post Secondary,0.14
Tonga,2015,25+,Primary,0.20
Tonga,2015,25+,Total,1.00
Tonga,2015,25+,Under 15,0.00
Tonga,2015,25+,Upper Secondary,0.15
Tonga,2015,40--64,Incomplete Primary,0.01
Tonga,2015,40--64,Lower Secondary,0.51
Tonga,2015,40--64,No Education,0.01
Tonga,2015,40--64,Post Secondary,0.14
Tonga,2015,40--64,Primary,0.21
Tonga,2015,40--64,Total,1.00
Tonga,2015,40--64,Under 15,0.00
Tonga,2015,40--64,Upper Secondary,0.13
Tonga,2015,60+,Incomplete Primary,0.03
Tonga,2015,60+,Lower Secondary,0.34
Tonga,2015,60+,No Education,0.02
Tonga,2015,60+,Post Secondary,0.10
Tonga,2015,60+,Primary,0.47
Tonga,2015,60+,Total,1.00
Tonga,2015,60+,Under 15,0.00
Tonga,2015,60+,Upper Secondary,0.05
Tonga,2015,65+,Incomplete Primary,0.03
Tonga,2015,65+,Lower Secondary,0.32
Tonga,2015,65+,No Education,0.02
Tonga,2015,65+,Post Secondary,0.08
Tonga,2015,65+,Primary,0.50
Tonga,2015,65+,Total,1.00
Tonga,2015,65+,Under 15,0.00
Tonga,2015,65+,Upper Secondary,0.05
Tonga,2015,80+,Incomplete Primary,0.05
Tonga,2015,80+,Lower Secondary,0.28
Tonga,2015,80+,No Education,0.03
Tonga,2015,80+,Post Secondary,0.04
Tonga,2015,80+,Primary,0.57
Tonga,2015,80+,Total,1.00
Tonga,2015,80+,Under 15,0.00
Tonga,2015,80+,Upper Secondary,0.03
Tonga,2015,All,Incomplete Primary,0.00
Tonga,2015,All,Lower Secondary,0.34
Tonga,2015,All,No Education,0.01
Tonga,2015,All,Post Secondary,0.08
Tonga,2015,All,Primary,0.12
Tonga,2015,All,Total,1.00
Tonga,2015,All,Under 15,0.36
Tonga,2015,All,Upper Secondary,0.10
Trinidad and Tobago,2015,15+,Incomplete Primary,0.04
Trinidad and Tobago,2015,15+,Lower Secondary,0.43
Trinidad and Tobago,2015,15+,No Education,0.01
Trinidad and Tobago,2015,15+,Post Secondary,0.06
Trinidad and Tobago,2015,15+,Primary,0.22
Trinidad and Tobago,2015,15+,Total,1.00
Trinidad and Tobago,2015,15+,Under 15,0.00
Trinidad and Tobago,2015,15+,Upper Secondary,0.23
Trinidad and Tobago,2015,20--39,Incomplete Primary,0.01
Trinidad and Tobago,2015,20--39,Lower Secondary,0.46
Trinidad and Tobago,2015,20--39,No Education,0.00
Trinidad and Tobago,2015,20--39,Post Secondary,0.07
Trinidad and Tobago,2015,20--39,Primary,0.13
Trinidad and Tobago,2015,20--39,Total,1.00
Trinidad and Tobago,2015,20--39,Under 15,0.00
Trinidad and Tobago,2015,20--39,Upper Secondary,0.33
Trinidad and Tobago,2015,20--64,Incomplete Primary,0.03
Trinidad and Tobago,2015,20--64,Lower Secondary,0.44
Trinidad and Tobago,2015,20--64,No Education,0.01
Trinidad and Tobago,2015,20--64,Post Secondary,0.07
Trinidad and Tobago,2015,20--64,Primary,0.20
Trinidad and Tobago,2015,20--64,Total,1.00
Trinidad and Tobago,2015,20--64,Under 15,0.00
Trinidad and Tobago,2015,20--64,Upper Secondary,0.26
Trinidad and Tobago,2015,25+,Incomplete Primary,0.05
Trinidad and Tobago,2015,25+,Lower Secondary,0.41
Trinidad and Tobago,2015,25+,No Education,0.01
Trinidad and Tobago,2015,25+,Post Secondary,0.07
Trinidad and Tobago,2015,25+,Primary,0.24
Trinidad and Tobago,2015,25+,Total,1.00
Trinidad and Tobago,2015,25+,Under 15,0.00
Trinidad and Tobago,2015,25+,Upper Secondary,0.22
Trinidad and Tobago,2015,40--64,Incomplete Primary,0.06
Trinidad and Tobago,2015,40--64,Lower Secondary,0.42
Trinidad and Tobago,2015,40--64,No Education,0.01
Trinidad and Tobago,2015,40--64,Post Secondary,0.06
Trinidad and Tobago,2015,40--64,Primary,0.27
Trinidad and Tobago,2015,40--64,Total,1.00
Trinidad and Tobago,2015,40--64,Under 15,0.00
Trinidad and Tobago,2015,40--64,Upper Secondary,0.17
Trinidad and Tobago,2015,60+,Incomplete Primary,0.15
Trinidad and Tobago,2015,60+,Lower Secondary,0.23
Trinidad and Tobago,2015,60+,No Education,0.04
Trinidad and Tobago,2015,60+,Post Secondary,0.06
Trinidad and Tobago,2015,60+,Primary,0.45
Trinidad and Tobago,2015,60+,Total,1.00
Trinidad and Tobago,2015,60+,Under 15,0.00
Trinidad and Tobago,2015,60+,Upper Secondary,0.08
Trinidad and Tobago,2015,65+,Incomplete Primary,0.18
Trinidad and Tobago,2015,65+,Lower Secondary,0.19
Trinidad and Tobago,2015,65+,No Education,0.04
Trinidad and Tobago,2015,65+,Post Secondary,0.05
Trinidad and Tobago,2015,65+,Primary,0.47
Trinidad and Tobago,2015,65+,Total,1.00
Trinidad and Tobago,2015,65+,Under 15,0.00
Trinidad and Tobago,2015,65+,Upper Secondary,0.07
Trinidad and Tobago,2015,80+,Incomplete Primary,0.26
Trinidad and Tobago,2015,80+,Lower Secondary,0.10
Trinidad and Tobago,2015,80+,No Education,0.09
Trinidad and Tobago,2015,80+,Post Secondary,0.04
Trinidad and Tobago,2015,80+,Primary,0.47
Trinidad and Tobago,2015,80+,Total,1.00
Trinidad and Tobago,2015,80+,Under 15,0.00
Trinidad and Tobago,2015,80+,Upper Secondary,0.04
Trinidad and Tobago,2015,All,Incomplete Primary,0.03
Trinidad and Tobago,2015,All,Lower Secondary,0.35
Trinidad and Tobago,2015,All,No Education,0.01
Trinidad and Tobago,2015,All,Post Secondary,0.05
Trinidad and Tobago,2015,All,Primary,0.17
Trinidad and Tobago,2015,All,Total,1.00
Trinidad and Tobago,2015,All,Under 15,0.20
Trinidad and Tobago,2015,All,Upper Secondary,0.19
Tunisia,2015,15+,Incomplete Primary,0.01
Tunisia,2015,15+,Lower Secondary,0.32
Tunisia,2015,15+,No Education,0.19
Tunisia,2015,15+,Post Secondary,0.12
Tunisia,2015,15+,Primary,0.22
Tunisia,2015,15+,Total,1.00
Tunisia,2015,15+,Under 15,0.00
Tunisia,2015,15+,Upper Secondary,0.15
Tunisia,2015,20--39,Incomplete Primary,0.00
Tunisia,2015,20--39,Lower Secondary,0.39
Tunisia,2015,20--39,No Education,0.05
Tunisia,2015,20--39,Post Secondary,0.21
Tunisia,2015,20--39,Primary,0.12
Tunisia,2015,20--39,Total,1.00
Tunisia,2015,20--39,Under 15,0.00
Tunisia,2015,20--39,Upper Secondary,0.22
Tunisia,2015,20--64,Incomplete Primary,0.00
Tunisia,2015,20--64,Lower Secondary,0.29
Tunisia,2015,20--64,No Education,0.15
Tunisia,2015,20--64,Post Secondary,0.15
Tunisia,2015,20--64,Primary,0.24
Tunisia,2015,20--64,Total,1.00
Tunisia,2015,20--64,Under 15,0.00
Tunisia,2015,20--64,Upper Secondary,0.17
Tunisia,2015,25+,Incomplete Primary,0.01
Tunisia,2015,25+,Lower Secondary,0.25
Tunisia,2015,25+,No Education,0.23
Tunisia,2015,25+,Post Secondary,0.14
Tunisia,2015,25+,Primary,0.25
Tunisia,2015,25+,Total,1.00
Tunisia,2015,25+,Under 15,0.00
Tunisia,2015,25+,Upper Secondary,0.12
Tunisia,2015,40--64,Incomplete Primary,0.00
Tunisia,2015,40--64,Lower Secondary,0.16
Tunisia,2015,40--64,No Education,0.27
Tunisia,2015,40--64,Post Secondary,0.08
Tunisia,2015,40--64,Primary,0.39
Tunisia,2015,40--64,Total,1.00
Tunisia,2015,40--64,Under 15,0.00
Tunisia,2015,40--64,Upper Secondary,0.11
Tunisia,2015,60+,Incomplete Primary,0.04
Tunisia,2015,60+,Lower Secondary,0.08
Tunisia,2015,60+,No Education,0.61
Tunisia,2015,60+,Post Secondary,0.03
Tunisia,2015,60+,Primary,0.19
Tunisia,2015,60+,Total,1.00
Tunisia,2015,60+,Under 15,0.00
Tunisia,2015,60+,Upper Secondary,0.04
Tunisia,2015,65+,Incomplete Primary,0.05
Tunisia,2015,65+,Lower Secondary,0.05
Tunisia,2015,65+,No Education,0.72
Tunisia,2015,65+,Post Secondary,0.02
Tunisia,2015,65+,Primary,0.13
Tunisia,2015,65+,Total,1.00
Tunisia,2015,65+,Under 15,0.00
Tunisia,2015,65+,Upper Secondary,0.02
Tunisia,2015,80+,Incomplete Primary,0.06
Tunisia,2015,80+,Lower Secondary,0.02
Tunisia,2015,80+,No Education,0.87
Tunisia,2015,80+,Post Secondary,0.00
Tunisia,2015,80+,Primary,0.04
Tunisia,2015,80+,Total,1.00
Tunisia,2015,80+,Under 15,0.00
Tunisia,2015,80+,Upper Secondary,0.00
Tunisia,2015,All,Incomplete Primary,0.01
Tunisia,2015,All,Lower Secondary,0.24
Tunisia,2015,All,No Education,0.15
Tunisia,2015,All,Post Secondary,0.10
Tunisia,2015,All,Primary,0.17
Tunisia,2015,All,Total,1.00
Tunisia,2015,All,Under 15,0.23
Tunisia,2015,All,Upper Secondary,0.11
Turkey,2015,15+,Incomplete Primary,0.03
Turkey,2015,15+,Lower Secondary,0.11
Turkey,2015,15+,No Education,0.07
Turkey,2015,15+,Post Secondary,0.10
Turkey,2015,15+,Primary,0.44
Turkey,2015,15+,Total,1.00
Turkey,2015,15+,Under 15,0.00
Turkey,2015,15+,Upper Secondary,0.25
Turkey,2015,20--39,Incomplete Primary,0.01
Turkey,2015,20--39,Lower Secondary,0.09
Turkey,2015,20--39,No Education,0.02
Turkey,2015,20--39,Post Secondary,0.14
Turkey,2015,20--39,Primary,0.38
Turkey,2015,20--39,Total,1.00
Turkey,2015,20--39,Under 15,0.00
Turkey,2015,20--39,Upper Secondary,0.36
Turkey,2015,20--64,Incomplete Primary,0.02
Turkey,2015,20--64,Lower Secondary,0.10
Turkey,2015,20--64,No Education,0.05
Turkey,2015,20--64,Post Secondary,0.12
Turkey,2015,20--64,Primary,0.44
Turkey,2015,20--64,Total,1.00
Turkey,2015,20--64,Under 15,0.00
Turkey,2015,20--64,Upper Secondary,0.27
Turkey,2015,25+,Incomplete Primary,0.03
Turkey,2015,25+,Lower Secondary,0.10
Turkey,2015,25+,No Education,0.08
Turkey,2015,25+,Post Secondary,0.11
Turkey,2015,25+,Primary,0.46
Turkey,2015,25+,Total,1.00
Turkey,2015,25+,Under 15,0.00
Turkey,2015,25+,Upper Secondary,0.22
Turkey,2015,40--64,Incomplete Primary,0.04
Turkey,2015,40--64,Lower Secondary,0.10
Turkey,2015,40--64,No Education,0.09
Turkey,2015,40--64,Post Secondary,0.10
Turkey,2015,40--64,Primary,0.51
Turkey,2015,40--64,Total,1.00
Turkey,2015,40--64,Under 15,0.00
Turkey,2015,40--64,Upper Secondary,0.16
Turkey,2015,60+,Incomplete Primary,0.09
Turkey,2015,60+,Lower Secondary,0.06
Turkey,2015,60+,No Education,0.25
Turkey,2015,60+,Post Secondary,0.07
Turkey,2015,60+,Primary,0.46
Turkey,2015,60+,Total,1.00
Turkey,2015,60+,Under 15,0.00
Turkey,2015,60+,Upper Secondary,0.07
Turkey,2015,65+,Incomplete Primary,0.11
Turkey,2015,65+,Lower Secondary,0.05
Turkey,2015,65+,No Education,0.30
Turkey,2015,65+,Post Secondary,0.05
Turkey,2015,65+,Primary,0.42
Turkey,2015,65+,Total,1.00
Turkey,2015,65+,Under 15,0.00
Turkey,2015,65+,Upper Secondary,0.06
Turkey,2015,80+,Incomplete Primary,0.14
Turkey,2015,80+,Lower Secondary,0.03
Turkey,2015,80+,No Education,0.46
Turkey,2015,80+,Post Secondary,0.02
Turkey,2015,80+,Primary,0.31
Turkey,2015,80+,Total,1.00
Turkey,2015,80+,Under 15,0.00
Turkey,2015,80+,Upper Secondary,0.04
Turkey,2015,All,Incomplete Primary,0.02
Turkey,2015,All,Lower Secondary,0.08
Turkey,2015,All,No Education,0.05
Turkey,2015,All,Post Secondary,0.08
Turkey,2015,All,Primary,0.33
Turkey,2015,All,Total,1.00
Turkey,2015,All,Under 15,0.24
Turkey,2015,All,Upper Secondary,0.19
Turkmenistan,2015,15+,Incomplete Primary,0.00
Turkmenistan,2015,15+,Lower Secondary,0.11
Turkmenistan,2015,15+,No Education,0.00
Turkmenistan,2015,15+,Post Secondary,0.11
Turkmenistan,2015,15+,Primary,0.01
Turkmenistan,2015,15+,Total,1.00
Turkmenistan,2015,15+,Under 15,0.00
Turkmenistan,2015,15+,Upper Secondary,0.77
Turkmenistan,2015,20--39,Incomplete Primary,0.00
Turkmenistan,2015,20--39,Lower Secondary,0.03
Turkmenistan,2015,20--39,No Education,0.00
Turkmenistan,2015,20--39,Post Secondary,0.12
Turkmenistan,2015,20--39,Primary,0.00
Turkmenistan,2015,20--39,Total,1.00
Turkmenistan,2015,20--39,Under 15,0.00
Turkmenistan,2015,20--39,Upper Secondary,0.85
Turkmenistan,2015,20--64,Incomplete Primary,0.00
Turkmenistan,2015,20--64,Lower Secondary,0.04
Turkmenistan,2015,20--64,No Education,0.00
Turkmenistan,2015,20--64,Post Secondary,0.12
Turkmenistan,2015,20--64,Primary,0.00
Turkmenistan,2015,20--64,Total,1.00
Turkmenistan,2015,20--64,Under 15,0.00
Turkmenistan,2015,20--64,Upper Secondary,0.83
Turkmenistan,2015,25+,Incomplete Primary,0.00
Turkmenistan,2015,25+,Lower Secondary,0.05
Turkmenistan,2015,25+,No Education,0.00
Turkmenistan,2015,25+,Post Secondary,0.14
Turkmenistan,2015,25+,Primary,0.01
Turkmenistan,2015,25+,Total,1.00
Turkmenistan,2015,25+,Under 15,0.00
Turkmenistan,2015,25+,Upper Secondary,0.79
Turkmenistan,2015,40--64,Incomplete Primary,0.00
Turkmenistan,2015,40--64,Lower Secondary,0.06
Turkmenistan,2015,40--64,No Education,0.00
Turkmenistan,2015,40--64,Post Secondary,0.14
Turkmenistan,2015,40--64,Primary,0.01
Turkmenistan,2015,40--64,Total,1.00
Turkmenistan,2015,40--64,Under 15,0.00
Turkmenistan,2015,40--64,Upper Secondary,0.79
Turkmenistan,2015,60+,Incomplete Primary,0.01
Turkmenistan,2015,60+,Lower Secondary,0.20
Turkmenistan,2015,60+,No Education,0.01
Turkmenistan,2015,60+,Post Secondary,0.15
Turkmenistan,2015,60+,Primary,0.07
Turkmenistan,2015,60+,Total,1.00
Turkmenistan,2015,60+,Under 15,0.00
Turkmenistan,2015,60+,Upper Secondary,0.56
Turkmenistan,2015,65+,Incomplete Primary,0.02
Turkmenistan,2015,65+,Lower Secondary,0.24
Turkmenistan,2015,65+,No Education,0.02
Turkmenistan,2015,65+,Post Secondary,0.15
Turkmenistan,2015,65+,Primary,0.10
Turkmenistan,2015,65+,Total,1.00
Turkmenistan,2015,65+,Under 15,0.00
Turkmenistan,2015,65+,Upper Secondary,0.48
Turkmenistan,2015,80+,Incomplete Primary,0.06
Turkmenistan,2015,80+,Lower Secondary,0.33
Turkmenistan,2015,80+,No Education,0.05
Turkmenistan,2015,80+,Post Secondary,0.07
Turkmenistan,2015,80+,Primary,0.22
Turkmenistan,2015,80+,Total,1.00
Turkmenistan,2015,80+,Under 15,0.00
Turkmenistan,2015,80+,Upper Secondary,0.27
Turkmenistan,2015,All,Incomplete Primary,0.00
Turkmenistan,2015,All,Lower Secondary,0.08
Turkmenistan,2015,All,No Education,0.00
Turkmenistan,2015,All,Post Secondary,0.08
Turkmenistan,2015,All,Primary,0.01
Turkmenistan,2015,All,Total,1.00
Turkmenistan,2015,All,Under 15,0.28
Turkmenistan,2015,All,Upper Secondary,0.55
Uganda,2015,15+,Incomplete Primary,0.33
Uganda,2015,15+,Lower Secondary,0.12
Uganda,2015,15+,No Education,0.17
Uganda,2015,15+,Post Secondary,0.03
Uganda,2015,15+,Primary,0.32
Uganda,2015,15+,Total,1.00
Uganda,2015,15+,Under 15,0.00
Uganda,2015,15+,Upper Secondary,0.03
Uganda,2015,20--39,Incomplete Primary,0.31
Uganda,2015,20--39,Lower Secondary,0.13
Uganda,2015,20--39,No Education,0.14
Uganda,2015,20--39,Post Secondary,0.04
Uganda,2015,20--39,Primary,0.34
Uganda,2015,20--39,Total,1.00
Uganda,2015,20--39,Under 15,0.00
Uganda,2015,20--39,Upper Secondary,0.05
Uganda,2015,20--64,Incomplete Primary,0.32
Uganda,2015,20--64,Lower Secondary,0.12
Uganda,2015,20--64,No Education,0.17
Uganda,2015,20--64,Post Secondary,0.04
Uganda,2015,20--64,Primary,0.31
Uganda,2015,20--64,Total,1.00
Uganda,2015,20--64,Under 15,0.00
Uganda,2015,20--64,Upper Secondary,0.04
Uganda,2015,25+,Incomplete Primary,0.33
Uganda,2015,25+,Lower Secondary,0.11
Uganda,2015,25+,No Education,0.22
Uganda,2015,25+,Post Secondary,0.04
Uganda,2015,25+,Primary,0.28
Uganda,2015,25+,Total,1.00
Uganda,2015,25+,Under 15,0.00
Uganda,2015,25+,Upper Secondary,0.03
Uganda,2015,40--64,Incomplete Primary,0.36
Uganda,2015,40--64,Lower Secondary,0.09
Uganda,2015,40--64,No Education,0.26
Uganda,2015,40--64,Post Secondary,0.03
Uganda,2015,40--64,Primary,0.23
Uganda,2015,40--64,Total,1.00
Uganda,2015,40--64,Under 15,0.00
Uganda,2015,40--64,Upper Secondary,0.02
Uganda,2015,60+,Incomplete Primary,0.32
Uganda,2015,60+,Lower Secondary,0.07
Uganda,2015,60+,No Education,0.45
Uganda,2015,60+,Post Secondary,0.02
Uganda,2015,60+,Primary,0.13
Uganda,2015,60+,Total,1.00
Uganda,2015,60+,Under 15,0.00
Uganda,2015,60+,Upper Secondary,0.01
Uganda,2015,65+,Incomplete Primary,0.31
Uganda,2015,65+,Lower Secondary,0.07
Uganda,2015,65+,No Education,0.49
Uganda,2015,65+,Post Secondary,0.02
Uganda,2015,65+,Primary,0.10
Uganda,2015,65+,Total,1.00
Uganda,2015,65+,Under 15,0.00
Uganda,2015,65+,Upper Secondary,0.00
Uganda,2015,80+,Incomplete Primary,0.29
Uganda,2015,80+,Lower Secondary,0.04
Uganda,2015,80+,No Education,0.62
Uganda,2015,80+,Post Secondary,0.01
Uganda,2015,80+,Primary,0.05
Uganda,2015,80+,Total,1.00
Uganda,2015,80+,Under 15,0.00
Uganda,2015,80+,Upper Secondary,0.00
Uganda,2015,All,Incomplete Primary,0.17
Uganda,2015,All,Lower Secondary,0.06
Uganda,2015,All,No Education,0.09
Uganda,2015,All,Post Secondary,0.01
Uganda,2015,All,Primary,0.17
Uganda,2015,All,Total,1.00
Uganda,2015,All,Under 15,0.48
Uganda,2015,All,Upper Secondary,0.02
Ukraine,2015,15+,Incomplete Primary,0.00
Ukraine,2015,15+,Lower Secondary,0.10
Ukraine,2015,15+,No Education,0.00
Ukraine,2015,15+,Post Secondary,0.18
Ukraine,2015,15+,Primary,0.03
Ukraine,2015,15+,Total,1.00
Ukraine,2015,15+,Under 15,0.00
Ukraine,2015,15+,Upper Secondary,0.69
Ukraine,2015,20--39,Incomplete Primary,0.00
Ukraine,2015,20--39,Lower Secondary,0.05
Ukraine,2015,20--39,No Education,0.00
Ukraine,2015,20--39,Post Secondary,0.20
Ukraine,2015,20--39,Primary,0.00
Ukraine,2015,20--39,Total,1.00
Ukraine,2015,20--39,Under 15,0.00
Ukraine,2015,20--39,Upper Secondary,0.76
Ukraine,2015,20--64,Incomplete Primary,0.00
Ukraine,2015,20--64,Lower Secondary,0.06
Ukraine,2015,20--64,No Education,0.00
Ukraine,2015,20--64,Post Secondary,0.20
Ukraine,2015,20--64,Primary,0.00
Ukraine,2015,20--64,Total,1.00
Ukraine,2015,20--64,Under 15,0.00
Ukraine,2015,20--64,Upper Secondary,0.74
Ukraine,2015,25+,Incomplete Primary,0.00
Ukraine,2015,25+,Lower Secondary,0.08
Ukraine,2015,25+,No Education,0.00
Ukraine,2015,25+,Post Secondary,0.19
Ukraine,2015,25+,Primary,0.03
Ukraine,2015,25+,Total,1.00
Ukraine,2015,25+,Under 15,0.00
Ukraine,2015,25+,Upper Secondary,0.69
Ukraine,2015,40--64,Incomplete Primary,0.00
Ukraine,2015,40--64,Lower Secondary,0.07
Ukraine,2015,40--64,No Education,0.00
Ukraine,2015,40--64,Post Secondary,0.20
Ukraine,2015,40--64,Primary,0.00
Ukraine,2015,40--64,Total,1.00
Ukraine,2015,40--64,Under 15,0.00
Ukraine,2015,40--64,Upper Secondary,0.73
Ukraine,2015,60+,Incomplete Primary,0.01
Ukraine,2015,60+,Lower Secondary,0.14
Ukraine,2015,60+,No Education,0.00
Ukraine,2015,60+,Post Secondary,0.17
Ukraine,2015,60+,Primary,0.10
Ukraine,2015,60+,Total,1.00
Ukraine,2015,60+,Under 15,0.00
Ukraine,2015,60+,Upper Secondary,0.58
Ukraine,2015,65+,Incomplete Primary,0.02
Ukraine,2015,65+,Lower Secondary,0.15
Ukraine,2015,65+,No Education,0.00
Ukraine,2015,65+,Post Secondary,0.16
Ukraine,2015,65+,Primary,0.14
Ukraine,2015,65+,Total,1.00
Ukraine,2015,65+,Under 15,0.00
Ukraine,2015,65+,Upper Secondary,0.52
Ukraine,2015,80+,Incomplete Primary,0.06
Ukraine,2015,80+,Lower Secondary,0.16
Ukraine,2015,80+,No Education,0.01
Ukraine,2015,80+,Post Secondary,0.11
Ukraine,2015,80+,Primary,0.34
Ukraine,2015,80+,Total,1.00
Ukraine,2015,80+,Under 15,0.00
Ukraine,2015,80+,Upper Secondary,0.31
Ukraine,2015,All,Incomplete Primary,0.00
Ukraine,2015,All,Lower Secondary,0.09
Ukraine,2015,All,No Education,0.00
Ukraine,2015,All,Post Secondary,0.15
Ukraine,2015,All,Primary,0.02
Ukraine,2015,All,Total,1.00
Ukraine,2015,All,Under 15,0.15
Ukraine,2015,All,Upper Secondary,0.58
United Arab Emirates,2015,15+,Incomplete Primary,0.10
United Arab Emirates,2015,15+,Lower Secondary,0.20
United Arab Emirates,2015,15+,No Education,0.07
United Arab Emirates,2015,15+,Post Secondary,0.17
United Arab Emirates,2015,15+,Primary,0.11
United Arab Emirates,2015,15+,Total,1.00
United Arab Emirates,2015,15+,Under 15,0.00
United Arab Emirates,2015,15+,Upper Secondary,0.35
United Arab Emirates,2015,20--39,Incomplete Primary,0.08
United Arab Emirates,2015,20--39,Lower Secondary,0.20
United Arab Emirates,2015,20--39,No Education,0.05
United Arab Emirates,2015,20--39,Post Secondary,0.18
United Arab Emirates,2015,20--39,Primary,0.11
United Arab Emirates,2015,20--39,Total,1.00
United Arab Emirates,2015,20--39,Under 15,0.00
United Arab Emirates,2015,20--39,Upper Secondary,0.38
United Arab Emirates,2015,20--64,Incomplete Primary,0.10
United Arab Emirates,2015,20--64,Lower Secondary,0.19
United Arab Emirates,2015,20--64,No Education,0.07
United Arab Emirates,2015,20--64,Post Secondary,0.18
United Arab Emirates,2015,20--64,Primary,0.11
United Arab Emirates,2015,20--64,Total,1.00
United Arab Emirates,2015,20--64,Under 15,0.00
United Arab Emirates,2015,20--64,Upper Secondary,0.35
United Arab Emirates,2015,25+,Incomplete Primary,0.11
United Arab Emirates,2015,25+,Lower Secondary,0.18
United Arab Emirates,2015,25+,No Education,0.08
United Arab Emirates,2015,25+,Post Secondary,0.19
United Arab Emirates,2015,25+,Primary,0.11
United Arab Emirates,2015,25+,Total,1.00
United Arab Emirates,2015,25+,Under 15,0.00
United Arab Emirates,2015,25+,Upper Secondary,0.33
United Arab Emirates,2015,40--64,Incomplete Primary,0.14
United Arab Emirates,2015,40--64,Lower Secondary,0.16
United Arab Emirates,2015,40--64,No Education,0.11
United Arab Emirates,2015,40--64,Post Secondary,0.19
United Arab Emirates,2015,40--64,Primary,0.12
United Arab Emirates,2015,40--64,Total,1.00
United Arab Emirates,2015,40--64,Under 15,0.00
United Arab Emirates,2015,40--64,Upper Secondary,0.29
United Arab Emirates,2015,60+,Incomplete Primary,0.13
United Arab Emirates,2015,60+,Lower Secondary,0.11
United Arab Emirates,2015,60+,No Education,0.19
United Arab Emirates,2015,60+,Post Secondary,0.25
United Arab Emirates,2015,60+,Primary,0.09
United Arab Emirates,2015,60+,Total,1.00
United Arab Emirates,2015,60+,Under 15,0.00
United Arab Emirates,2015,60+,Upper Secondary,0.24
United Arab Emirates,2015,65+,Incomplete Primary,0.13
United Arab Emirates,2015,65+,Lower Secondary,0.08
United Arab Emirates,2015,65+,No Education,0.25
United Arab Emirates,2015,65+,Post Secondary,0.25
United Arab Emirates,2015,65+,Primary,0.07
United Arab Emirates,2015,65+,Total,1.00
United Arab Emirates,2015,65+,Under 15,0.00
United Arab Emirates,2015,65+,Upper Secondary,0.21
United Arab Emirates,2015,80+,Incomplete Primary,0.15
United Arab Emirates,2015,80+,Lower Secondary,0.04
United Arab Emirates,2015,80+,No Education,0.62
United Arab Emirates,2015,80+,Post Secondary,0.07
United Arab Emirates,2015,80+,Primary,0.04
United Arab Emirates,2015,80+,Total,1.00
United Arab Emirates,2015,80+,Under 15,0.00
United Arab Emirates,2015,80+,Upper Secondary,0.08
United Arab Emirates,2015,All,Incomplete Primary,0.08
United Arab Emirates,2015,All,Lower Secondary,0.17
United Arab Emirates,2015,All,No Education,0.06
United Arab Emirates,2015,All,Post Secondary,0.14
United Arab Emirates,2015,All,Primary,0.09
